"","Dataset","Model","FS_Method","RA","CLR","logRA","PA"
"842","PAR3","Boosting","AE50",0.583309691903442,0.726147176022176,0.641404604123354,0.718172975860476
"843","PAR3","Boosting","LASSO",0.739075796950797,0.746829204204204,0.760791118041118,0.746416868791869
"844","PAR3","Boosting","MIFS100",0.583310536498037,0.73578387040887,0.73063782051282,0.580355971355971
"845","PAR3","Boosting","MIFS50",0.566838242088242,0.712765217140217,0.717619975744976,0.547644606144606
"846","PAR3","Boosting","mRMR100",0.689334257334257,0.743347568722569,0.77034881034881,0.735412306537306
"847","PAR3","Boosting","mRMR50",0.642668803418803,0.730469276969277,0.766281156156156,0.720717631092631
"848","PAR3","Boosting","Relief100",0.692118993993994,0.711947996072996,0.631116943866944,0.723736197736198
"849","PAR3","Boosting","Relief50",0.689613796488797,0.715296950796951,0.63395610995611,0.693878205128205
"850","PAR3","Boosting","RF100",0.767142122892123,0.76238834026334,0.75773382998383,0.744215378840379
"851","PAR3","Boosting","RF50",0.74435908985909,0.763834488334488,0.744217977592978,0.717732848232848
"852","PAR3","Boosting","VAE",0.540923993705244,0.743832019519519,0.558850831600832,0.66590028008778
"853","PAR3","KNN","AE100",0.565328478719104,0.68820071032571,0.652758106664357,0.684829182547932
"854","PAR3","KNN","AE50",0.568095092688843,0.680784812456688,0.627375501703627,0.714867102679603
"855","PAR3","KNN","LASSO",0.542923827673828,0.712059973434973,0.724348593786094,0.719837996650497
"856","PAR3","KNN","MIFS100",0.586392469392469,0.715228531416031,0.71493326980827,0.552833925271425
"857","PAR3","KNN","MIFS50",0.581428187803188,0.694808024370524,0.697668846731347,0.539880558443058
"858","PAR3","KNN","mRMR100",0.596820224070224,0.734538374913375,0.758708506583507,0.722351409101409
"859","PAR3","KNN","mRMR50",0.634333044583045,0.724711451836452,0.759968944906445,0.712629042504043
"860","PAR3","KNN","Relief100",0.647936662624163,0.684133532571033,0.669002367752368,0.71624127974128
"861","PAR3","KNN","Relief50",0.661315618503118,0.689063178563179,0.678663706976207,0.676945931508432
"862","PAR3","KNN","RF100",0.655934338184338,0.743452543890044,0.744572360822361,0.725751761376762
"863","PAR3","KNN","RF50",0.658117232617233,0.729188481750982,0.729674563987064,0.718719305844306
"864","PAR3","KNN","VAE",0.532718396280896,0.674210708304458,0.594959870928621,0.655470143220143
"865","PAR3","LogisticRegression","AE100",0.659948847886348,0.756869845807346,0.697682591245091,0.748608714483715
"866","PAR3","LogisticRegression","AE50",0.67153773966274,0.740333521021021,0.660525063525064,0.762347474878725
"867","PAR3","LogisticRegression","LASSO",0.633160588473088,0.759629706629707,0.77963758951259,0.755611428736429
"868","PAR3","LogisticRegression","MIFS100",0.578436965811966,0.748248094248094,0.737463761838762,0.599499047124047
"869","PAR3","LogisticRegression","MIFS50",0.576349142411642,0.720635597135597,0.712711365211365,0.56004235966736
"870","PAR3","LogisticRegression","mRMR100",0.685121563871564,0.780436994686995,0.786399774774775,0.756166175791176
"871","PAR3","LogisticRegression","mRMR50",0.67184574959575,0.772374971124971,0.790083853083853,0.737143985331485
"872","PAR3","LogisticRegression","Relief100",0.664970547470547,0.714694675444675,0.696420218295218,0.734334834834835
"873","PAR3","LogisticRegression","Relief50",0.663454175329175,0.708128984753985,0.698493907368907,0.703720720720721
"874","PAR3","LogisticRegression","RF100",0.684439968814969,0.772205734580735,0.774481462231462,0.757788779163779
"875","PAR3","LogisticRegression","RF50",0.693535776160776,0.761451114576115,0.762675213675214,0.742251357126357
"876","PAR3","LogisticRegression","VAE",0.531877295564796,0.697308811215061,0.598693332755833,0.674269663894664
"877","PAR3","RandomForest","AE100",0.599249011030261,0.730724503349503,0.664015549203049,0.701793229527604
"878","PAR3","RandomForest","AE50",0.58386999018249,0.741371953684454,0.654156228343728,0.724754172441673
"879","PAR3","RandomForest","LASSO",0.758372588935089,0.75287320974821,0.744216375028875,0.768025482212982
"880","PAR3","RandomForest","MIFS100",0.617071364633865,0.749990052552553,0.731782181219681,0.607243575306075
"881","PAR3","RandomForest","MIFS50",0.627138109263109,0.737972510972511,0.730307822245322,0.54936575999076
"882","PAR3","RandomForest","mRMR100",0.720387575075075,0.762495307807808,0.757327125202125,0.757817206629707
"883","PAR3","RandomForest","mRMR50",0.69841876010626,0.750853401478401,0.758559482559482,0.743685623123123
"884","PAR3","RandomForest","Relief100",0.712168514668515,0.736784245784246,0.666058168745669,0.734165425040425
"885","PAR3","RandomForest","Relief50",0.712598030723031,0.73571252021252,0.671950334950335,0.711195296257796
"886","PAR3","RandomForest","RF100",0.780597713097713,0.774185608685609,0.750311965811966,0.766388961076461
"887","PAR3","RandomForest","RF50",0.775343468468468,0.77448935955186,0.746431320743821,0.755596327096327
"888","PAR3","RandomForest","VAE",0.549791118041118,0.721872209950335,0.602773291320166,0.690022342053592
"889","PAR3","SVM","AE100",0.624631070974821,0.755411216504966,0.692297048250173,0.756787104412104
"890","PAR3","SVM","AE50",0.645180865962116,0.761338386463386,0.670944596038346,0.742775417244167
"891","PAR3","SVM","LASSO",0.589009326634327,0.752796806421806,0.777117145992146,0.749967833217833
"892","PAR3","SVM","MIFS100",0.547597713097713,0.745192278817279,0.743995351120351,0.591818924693925
"893","PAR3","SVM","MIFS50",0.523278153153153,0.723135409447909,0.718080763455763,0.545449223261723
"894","PAR3","SVM","mRMR100",0.653027864402864,0.766923813236313,0.782227650727651,0.752183356433357
"895","PAR3","SVM","mRMR50",0.645643451143451,0.764505428505429,0.782804602679603,0.742240269115269
"896","PAR3","SVM","Relief100",0.639520602333102,0.708392469392469,0.696819083506584,0.726342948717949
"897","PAR3","SVM","Relief50",0.688287061099561,0.712073010510511,0.699376963501964,0.70932674982675
"898","PAR3","SVM","RF100",0.628533264033264,0.776765116077616,0.763775294525295,0.75609894028644
"899","PAR3","SVM","RF50",0.641034101409101,0.769080994455994,0.752434742434742,0.740056248556249
"900","PAR3","SVM","VAE",0.524799982674983,0.70212006958882,0.62520398042273,0.680026207698083
